B,G,R
3,17,139
2,16,138
2,16,138
2,16,138
2,15,137
1,15,137
1,15,136
1,15,136
2,15,136
2,15,136
2,15,136
2,15,137
2,15,137
3,15,137
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,16,138
1,16,138
1,16,138
1,16,139
1,16,139
1,17,139
3,16,138
3,16,138
3,16,139
3,16,139
2,15,139
1,15,140
1,16,141
1,17,141
1,17,141
1,17,141
2,17,140
2,17,140
2,17,140
2,17,140
2,16,140
2,16,140
3,16,139
3,16,139
2,16,139
2,16,140
2,17,140
2,17,141
2,17,143
2,17,143
2,17,143
2,17,143
2,17,142
2,17,142
2,17,141
1,17,140
1,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
3,17,140
3,16,140
2,16,140
2,16,140
2,16,140
2,16,140
2,16,139
2,16,139
2,16,139
2,16,139
2,17,139
2,17,139
2,16,139
2,16,139
2,16,138
1,16,138
1,15,137
1,15,137
1,15,136
1,15,136
1,15,136
2,15,136
2,15,136
2,15,137
3,15,137
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
1,15,138
1,16,138
1,16,138
1,16,139
1,16,139
1,16,139
1,17,139
1,17,140
2,16,138
2,16,138
2,16,138
3,16,138
3,16,139
1,16,139
1,15,140
1,15,141
1,16,141
1,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,141
2,17,142
2,17,140
2,16,142
3,16,140
2,16,141
2,16,141
2,17,142
2,17,143
2,17,143
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,143
2,17,142
2,17,142
2,17,142
2,17,141
2,17,142
2,17,142
2,17,142
2,17,142
3,17,142
3,17,142
2,17,142
2,17,141
2,17,142
2,17,141
2,17,142
2,17,140
2,16,142
2,16,141
2,16,141
2,17,140
2,17,140
2,17,140
2,17,140
2,17,139
2,17,139
2,16,139
2,16,138
1,16,138
1,16,137
1,16,137
1,16,136
1,16,136
2,16,136
2,16,136
2,16,137
3,16,137
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
2,15,137
2,15,137
1,15,137
1,15,137
1,16,138
1,16,138
1,16,139
1,16,139
1,16,139
1,17,139
1,17,139
2,17,138
2,17,138
2,16,138
2,16,138
2,16,138
2,16,139
1,16,139
1,16,141
1,16,141
1,16,142
1,16,142
2,17,142
2,17,143
2,17,143
2,17,143
2,17,143
2,17,143
2,17,143
2,17,143
3,17,143
3,17,143
3,17,143
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,145
2,17,145
2,17,145
2,17,144
2,17,144
2,17,144
2,17,144
2,17,143
2,17,144
2,17,143
2,17,143
3,18,143
3,18,143
2,18,143
2,18,144
2,18,144
2,17,144
2,17,143
2,17,143
2,17,143
2,17,143
2,17,143
2,17,143
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,140
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,136
1,16,136
2,16,137
2,16,137
2,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
2,15,137
1,15,137
1,15,137
1,16,137
1,16,138
1,16,138
1,16,138
1,16,138
1,16,139
1,17,139
1,17,139
1,17,140
2,17,138
2,17,138
2,17,138
2,17,138
2,17,139
2,16,139
2,16,139
2,16,139
1,16,141
1,16,141
1,16,141
1,16,142
1,16,142
2,17,144
3,17,144
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,144
3,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,145
2,18,146
2,18,147
2,18,147
2,17,147
2,17,147
2,17,147
2,17,145
2,17,144
2,17,144
2,17,144
3,17,144
3,17,144
3,18,144
3,18,145
2,18,145
2,18,145
2,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,17,144
2,17,144
2,17,143
2,17,143
2,17,142
2,17,142
1,16,142
1,16,140
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,15,137
2,15,137
2,15,137
2,16,137
2,16,137
2,16,137
2,16,138
2,16,138
2,16,138
1,16,138
1,16,138
1,16,139
1,17,139
1,17,140
1,16,138
1,16,138
2,17,138
2,17,138
3,17,139
2,17,140
2,17,140
2,17,140
1,16,140
1,16,141
1,16,141
1,16,142
1,17,143
1,17,143
2,17,144
2,17,145
3,17,146
3,17,146
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
2,17,147
2,17,147
2,17,147
1,17,147
1,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,146
2,17,145
2,17,145
2,17,145
2,18,145
2,18,145
2,18,145
2,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
2,17,144
2,17,143
2,17,143
2,17,143
2,17,142
1,16,142
1,16,140
1,16,139
1,16,139
1,16,139
2,16,139
2,16,139
2,16,139
2,16,139
2,16,139
2,16,139
2,16,139
3,16,138
3,16,138
3,16,138
2,15,137
2,15,137
2,15,137
2,15,136
2,16,136
2,16,136
2,16,136
2,16,137
2,16,137
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,139
2,16,139
2,16,139
2,16,137
2,16,138
1,16,138
1,16,138
2,17,139
2,17,139
2,17,140
2,17,141
2,17,142
2,17,142
2,17,142
2,17,142
2,17,143
2,17,143
2,17,144
2,18,145
2,18,145
2,18,146
3,17,146
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,148
3,17,148
2,17,148
2,17,147
2,17,147
2,17,147
2,17,148
2,17,148
2,17,148
2,17,148
2,17,148
2,17,148
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,146
2,18,146
2,18,145
2,18,146
2,18,146
2,18,146
3,18,146
3,18,146
3,18,146
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,145
3,18,144
2,17,144
2,17,143
2,17,143
2,17,143
2,16,142
2,16,142
2,16,140
2,16,140
2,16,140
2,16,140
2,16,140
2,16,140
2,16,140
2,17,140
2,17,140
3,17,139
2,16,138
2,16,138
2,15,137
2,15,137
2,15,137
2,15,136
2,16,136
2,16,136
2,16,136
2,16,136
2,16,136
2,16,137
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,139
2,16,139
2,16,137
2,16,137
2,16,137
1,16,138
1,16,138
1,16,139
2,17,139
2,17,140
2,17,142
2,17,142
2,18,143
2,18,143
2,18,143
2,18,144
2,18,145
2,18,145
2,18,145
2,18,145
2,18,146
2,17,146
2,17,147
2,17,147
2,17,147
2,17,149
3,17,148
3,17,148
3,17,148
3,17,149
3,17,149
3,17,149
3,17,149
2,17,149
2,17,149
2,17,149
1,17,149
1,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,148
2,17,148
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,18,147
2,18,148
2,18,148
2,18,148
2,18,148
3,18,148
3,18,148
3,18,147
3,18,147
3,18,147
3,18,147
3,18,146
3,18,146
3,18,146
3,18,145
3,18,145
2,17,144
2,17,143
2,17,143
2,17,143
2,17,143
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,141
2,17,140
2,17,140
2,17,140
2,17,139
2,16,138
2,16,138
2,15,137
2,15,137
2,15,136
2,15,136
2,15,136
2,16,136
2,16,136
2,16,136
2,16,136
3,16,137
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,16,138
1,16,138
1,16,138
3,16,137
2,16,137
2,16,137
1,16,138
1,16,138
1,16,138
1,16,139
2,17,140
2,17,143
2,18,143
2,18,143
2,18,144
2,18,144
2,18,145
2,18,145
2,18,146
2,18,146
2,18,146
2,18,146
2,18,147
2,18,147
2,17,148
2,17,148
2,17,149
2,17,149
2,17,149
2,17,149
3,17,149
3,17,149
3,17,149
3,17,149
2,17,149
2,17,149
2,17,149
2,17,149
1,17,149
1,17,149
1,17,149
2,18,149
2,18,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,148
2,17,148
2,17,148
2,17,148
2,17,148
2,17,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
3,18,148
3,18,148
3,18,148
3,18,148
3,18,148
4,18,147
3,18,146
3,18,146
3,18,145
3,18,145
3,17,145
2,17,144
2,17,144
2,17,143
2,17,143
2,17,143
2,17,143
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
3,17,141
3,17,140
2,17,140
2,17,139
2,16,138
1,16,137
1,15,137
2,15,137
2,15,136
2,15,136
2,16,136
2,16,136
2,16,136
2,16,136
3,16,137
3,16,137
3,16,137
3,16,137
3,16,138
3,16,138
3,16,138
2,16,138
2,16,138
2,16,138
1,16,138
1,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,16,138
2,16,138
1,16,138
1,16,139
1,16,140
1,17,141
1,17,143
1,17,144
2,18,144
2,18,145
2,18,145
2,18,146
2,18,146
2,18,147
2,18,148
2,18,148
2,18,148
1,18,148
1,18,148
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
1,17,149
0,17,149
0,17,149
0,17,149
0,17,149
0,17,149
0,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,18,149
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
3,18,148
4,18,148
3,18,148
3,18,147
3,18,146
3,18,145
3,18,145
2,18,145
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
3,17,144
2,17,143
2,17,143
2,17,142
2,17,141
2,17,140
2,17,140
1,16,139
1,16,138
1,16,137
2,15,137
2,15,137
2,15,136
2,15,136
2,16,136
2,16,136
2,16,136
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,138
2,16,138
1,16,138
1,16,138
1,16,138
1,16,138
3,16,138
3,16,138
3,16,139
3,16,139
2,16,139
2,16,138
2,16,138
1,16,139
1,16,140
1,17,140
1,17,143
2,17,144
2,18,145
2,18,145
2,18,146
2,18,146
2,18,147
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
1,18,148
1,18,149
2,18,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
0,17,149
0,17,149
0,17,149
0,17,149
0,17,149
0,17,149
0,17,149
0,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,18,149
2,18,149
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,17,148
3,17,148
3,18,148
3,18,148
3,18,148
2,18,147
2,18,145
2,18,145
2,18,145
2,18,145
2,17,145
2,17,145
3,17,146
3,17,145
3,17,145
3,17,144
3,17,143
3,17,143
3,17,143
2,17,141
2,17,140
2,16,139
2,16,139
2,16,138
2,16,138
2,15,137
2,15,137
2,16,137
2,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
3,16,137
2,16,137
1,16,138
1,16,138
1,16,138
1,16,138
3,16,138
3,16,138
3,16,138
3,16,139
3,16,139
2,16,139
1,16,139
1,16,139
1,16,139
1,17,140
1,17,142
1,17,143
1,17,144
1,18,145
1,18,145
1,18,147
1,18,147
1,18,148
2,18,148
2,18,148
2,18,149
2,18,149
2,18,149
2,18,149
0,18,149
0,18,149
2,17,149
2,17,149
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
0,18,149
2,18,149
2,18,149
2,18,149
2,18,149
2,18,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,148
2,17,148
2,18,148
2,18,148
2,18,148
2,18,148
2,18,148
2,17,147
2,17,147
2,17,147
2,17,147
3,17,147
3,17,146
3,17,145
3,17,145
3,17,144
3,17,143
3,17,143
2,17,143
2,17,141
2,16,139
2,16,139
2,16,138
2,16,138
2,16,138
2,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,137
3,16,137
3,16,137
3,16,137
3,16,136
3,16,137
3,16,137
3,16,137
3,17,137
3,17,137
3,16,137
3,16,138
2,16,138
2,16,138
2,16,138
3,16,138
3,16,138
3,16,139
3,16,139
2,16,139
2,16,139
2,16,139
2,16,140
2,16,140
2,17,140
2,17,142
1,17,143
1,18,144
1,18,145
1,18,147
1,18,148
1,18,148
1,18,148
1,18,148
1,18,149
2,18,149
2,18,149
1,18,149
0,18,149
0,18,149
0,18,149
0,18,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,149
2,17,149
2,17,149
0,17,149
0,18,149
0,18,149
2,18,149
2,18,149
2,18,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,18,148
2,18,148
2,18,148
2,18,148
2,17,148
2,17,148
2,17,148
2,17,147
3,17,147
3,17,147
3,17,147
3,17,145
3,17,145
3,17,145
3,17,144
3,17,143
2,17,143
2,16,142
2,16,140
2,16,139
2,16,139
3,16,139
3,16,138
3,16,138
2,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,137
3,16,137
3,16,137
3,16,136
3,16,136
3,16,136
3,16,137
3,16,137
3,17,137
3,16,137
3,16,137
2,16,138
2,16,138
2,16,138
2,16,138
3,16,138
3,16,138
3,16,138
3,16,139
3,16,139
2,16,140
2,16,141
2,16,142
2,16,142
2,17,142
2,17,142
2,17,143
2,17,143
2,18,144
1,18,145
0,18,147
0,18,148
0,18,148
0,18,148
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,17,149
0,17,149
0,17,149
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,149
0,17,149
0,17,149
0,17,149
0,17,149
0,17,149
0,17,149
2,17,149
2,17,149
2,17,150
2,17,150
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,148
2,17,147
2,17,147
3,17,147
3,18,145
3,18,145
3,18,145
3,17,145
3,17,144
2,17,144
2,17,143
2,17,142
3,17,140
3,17,140
3,16,140
2,16,139
2,16,139
2,16,139
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,137
3,16,136
3,16,136
3,16,136
3,16,136
3,16,136
3,17,137
3,16,137
3,16,137
3,16,137
3,16,138
3,16,138
3,16,138
3,16,138
2,16,139
2,16,138
2,16,138
3,16,138
3,16,139
3,16,140
3,16,142
2,16,142
2,16,142
2,16,142
2,17,143
2,17,143
2,17,144
2,17,144
2,18,145
2,18,146
1,18,148
0,18,148
0,18,148
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,17,149
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,149
0,17,149
0,18,149
0,18,149
0,17,149
0,17,149
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,18,149
2,18,149
2,18,149
2,17,149
2,17,149
2,17,149
2,17,148
3,17,148
3,18,147
3,18,147
3,18,145
3,18,145
3,17,145
3,17,144
3,17,144
3,17,143
3,17,143
3,17,142
2,17,141
2,17,140
2,16,140
2,16,140
2,16,139
3,16,139
3,16,138
3,16,138
3,16,138
3,16,138
3,16,137
3,16,137
3,16,136
3,16,136
3,16,136
3,16,136
3,16,136
3,16,136
3,16,137
3,16,137
3,16,138
3,16,138
3,16,138
3,16,138
2,16,139
2,16,138
2,16,138
2,16,139
2,16,139
3,16,140
3,16,142
3,16,142
3,16,143
2,16,144
2,17,144
2,17,145
2,17,145
2,17,146
2,18,147
2,18,147
1,18,148
0,18,148
0,18,148
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,18,150
0,18,149
0,18,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
0,18,149
0,18,149
2,18,149
2,17,149
2,17,149
2,17,149
2,17,148
3,17,148
3,17,148
3,18,148
3,18,147
3,17,147
3,17,145
3,17,145
3,17,144
2,17,144
2,17,143
2,17,142
2,17,142
2,17,141
2,17,140
2,16,140
2,16,139
3,16,139
3,16,138
3,16,138
3,16,138
3,16,138
3,16,137
3,16,136
2,16,136
2,16,136
3,15,135
3,15,135
3,15,136
3,16,136
3,16,137
3,16,137
3,16,138
3,16,138
3,16,138
3,16,138
3,17,139
2,16,139
2,16,139
2,16,139
2,16,140
2,16,140
3,16,142
3,16,143
3,16,144
3,17,144
3,17,145
3,17,145
2,17,147
2,17,147
2,18,148
2,18,148
1,18,148
0,18,148
0,18,148
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,18,150
0,18,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,149
2,17,149
2,17,149
0,18,149
0,18,149
0,18,149
0,18,149
2,18,149
2,17,149
2,17,149
2,17,149
2,17,149
3,17,149
3,17,148
4,17,148
3,17,148
3,17,147
3,17,145
3,17,145
2,17,145
2,17,144
2,17,143
2,17,143
2,17,142
2,17,142
2,17,140
2,16,140
2,16,139
3,16,139
3,16,138
3,16,138
3,16,138
3,16,137
2,16,136
2,15,136
2,14,135
2,14,135
2,14,135
3,15,135
3,15,136
3,16,136
3,16,137
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,17,139
2,16,139
2,16,139
2,16,139
2,17,140
2,17,142
2,17,143
3,17,143
3,17,144
3,17,145
3,17,147
3,17,147
3,17,147
2,17,148
2,18,148
2,18,148
2,18,148
0,18,148
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
1,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
1,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
0,17,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,17,149
2,17,149
2,17,149
2,17,149
2,17,149
3,17,149
4,17,149
3,17,148
3,17,148
3,17,148
2,17,147
2,17,145
2,17,145
2,17,145
2,17,144
2,17,143
2,17,142
2,17,142
2,17,140
2,16,140
2,16,139
3,16,139
3,16,138
3,16,138
3,16,137
2,15,136
2,15,135
2,14,134
2,14,134
2,14,134
3,14,135
3,15,135
3,16,136
3,16,137
3,16,137
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
1,16,138
1,16,139
2,16,139
2,17,140
2,17,140
2,17,140
2,17,143
3,17,144
3,17,145
3,18,146
3,18,147
3,18,147
3,17,148
2,17,148
2,17,148
2,18,149
1,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
1,17,150
1,17,150
1,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
1,17,150
1,17,150
1,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
2,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
0,17,150
1,17,150
2,17,150
1,17,150
0,17,150
0,18,149
0,18,149
0,18,149
0,18,149
0,18,149
0,17,149
0,17,149
0,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,148
2,17,148
2,17,147
2,17,146
2,17,145
2,17,145
2,17,144
2,17,144
2,17,143
2,17,142
2,17,140
2,16,140
3,16,139
3,16,138
3,16,138
3,16,138
2,16,136
2,15,136
2,14,135
2,14,135
2,14,135
2,15,135
2,15,136
3,16,136
3,16,137
3,16,137
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
