B,G,R
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,141
2,17,142
2,17,142
2,17,143
2,17,143
2,17,143
2,17,143
2,18,143
2,18,142
2,18,141
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,16,140
1,16,140
1,16,140
1,16,142
1,17,142
2,17,143
2,17,143
2,17,143
2,18,143
2,18,143
3,18,143
3,18,143
3,18,142
3,18,142
3,17,141
2,17,141
2,17,140
2,17,140
2,16,140
2,16,139
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,15,137
2,15,137
2,15,137
2,15,137
2,15,137
2,16,138
2,16,138
1,16,139
1,16,139
1,16,139
1,16,139
2,17,139
2,17,139
2,17,139
3,16,139
3,16,138
3,16,138
3,16,138
3,16,138
1,16,138
1,16,138
1,16,138
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,140
2,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,141
1,17,142
1,17,142
2,17,143
2,17,143
2,17,143
2,18,142
2,18,141
2,18,141
2,17,140
2,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,139
1,17,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,140
1,17,140
2,17,142
2,17,143
2,17,143
2,17,143
2,17,143
2,17,142
3,17,142
2,17,142
2,17,141
2,17,141
2,16,141
2,16,140
2,16,140
2,16,140
2,16,139
2,16,138
2,16,138
2,16,138
2,16,138
2,15,137
2,15,137
2,15,137
2,15,137
2,15,137
2,16,138
2,16,138
1,16,139
1,16,139
1,16,139
1,16,139
1,17,140
1,17,139
2,17,139
3,16,139
3,16,138
3,16,138
3,16,138
3,16,138
1,16,138
1,16,138
1,16,138
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,17,140
1,17,139
1,17,139
1,17,139
1,17,139
1,17,140
1,17,140
1,17,141
1,17,142
2,17,142
2,17,142
2,18,142
2,18,142
2,18,141
2,17,141
2,17,140
2,17,140
2,17,140
1,17,140
1,17,140
2,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
1,17,139
1,17,139
1,17,139
2,16,139
2,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,139
1,17,140
1,17,140
1,17,140
2,17,142
2,17,142
2,17,142
2,17,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,141
2,16,140
2,16,140
2,16,139
2,16,138
2,16,138
2,16,138
2,16,138
2,16,137
2,15,137
2,16,137
2,16,138
2,16,138
1,16,138
1,16,139
1,16,139
1,16,139
1,16,140
1,17,140
1,17,140
2,16,139
2,16,139
3,16,138
3,16,138
3,16,138
3,16,138
1,16,138
1,16,138
1,16,139
1,16,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,17,139
1,17,140
1,17,140
1,17,141
1,17,141
2,18,142
2,18,141
2,18,141
2,18,141
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
1,17,140
2,17,140
1,17,140
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
2,17,139
2,17,138
2,16,138
2,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,139
1,17,140
1,17,140
1,17,140
1,17,142
2,17,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,140
2,16,140
2,16,139
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
1,16,139
1,16,139
1,16,140
1,16,140
1,16,140
1,16,140
1,16,140
1,16,140
2,16,139
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,16,138
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,16,139
2,17,139
2,17,139
1,16,139
2,17,139
2,17,139
2,17,139
1,17,139
1,17,139
1,17,139
1,17,139
1,18,140
1,18,140
1,18,140
1,18,140
2,18,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,139
2,17,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
2,16,138
2,16,138
2,16,137
2,16,137
1,16,137
1,16,138
1,16,138
1,16,138
1,16,138
1,16,139
1,16,139
1,17,140
1,17,140
1,17,141
1,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,140
2,17,140
1,16,139
2,16,139
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,16,139
1,16,140
1,16,140
1,16,140
1,16,140
1,16,141
1,16,141
1,16,140
1,16,140
2,16,140
3,16,139
3,16,138
3,16,138
2,16,138
2,16,138
2,16,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,16,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,17,139
1,17,139
1,17,139
1,17,139
1,18,139
1,18,139
1,18,139
1,18,139
1,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
2,16,137
2,16,136
2,16,136
2,15,136
1,15,136
1,15,137
1,16,138
1,16,138
1,16,138
1,16,138
1,16,139
1,17,140
1,16,140
1,16,142
1,16,142
1,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,17,141
2,17,140
2,17,140
2,17,139
2,17,139
2,17,139
2,17,139
2,16,140
2,16,140
2,17,140
1,17,140
1,17,142
1,17,142
1,17,142
1,16,142
1,17,142
1,16,141
2,16,140
2,16,140
3,16,139
3,16,139
3,16,139
3,16,139
2,16,139
2,17,140
2,17,140
2,17,140
2,17,140
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,17,139
1,17,139
1,17,139
1,17,139
1,17,139
1,17,139
1,17,139
1,17,139
1,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,17,140
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,137
1,16,136
1,16,136
1,15,135
1,15,135
1,15,135
1,15,136
1,15,136
1,15,137
1,16,138
1,16,138
1,16,139
1,16,139
1,16,140
1,16,140
1,16,142
1,16,142
1,16,142
2,16,142
2,16,143
2,16,143
2,16,143
2,16,143
2,16,143
2,16,143
2,16,143
2,16,143
2,16,142
2,17,142
2,17,141
2,17,141
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,142
1,17,142
1,17,142
1,17,142
1,17,142
1,16,142
1,16,142
2,16,142
2,16,142
2,16,140
2,16,140
2,16,139
2,16,140
3,16,140
3,16,141
2,17,141
2,17,141
2,17,140
2,17,140
2,17,140
2,16,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,139
2,16,139
1,16,139
1,17,139
1,17,139
1,17,139
1,17,139
1,17,139
1,16,138
1,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,17,140
1,17,140
1,17,140
1,17,140
1,16,139
1,16,139
1,16,139
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
2,16,138
2,16,137
2,16,137
2,16,136
2,16,136
1,15,135
1,15,135
1,15,135
1,15,136
1,15,137
1,16,137
1,16,138
1,16,138
1,16,139
1,16,139
1,16,140
1,16,142
1,16,142
1,16,142
2,16,142
2,16,143
2,16,143
2,16,143
2,16,144
2,16,144
2,16,144
2,16,143
2,16,143
2,16,143
2,17,143
2,17,143
2,17,142
2,17,142
2,17,141
2,17,141
2,17,141
2,17,142
2,17,142
2,17,142
2,17,142
2,17,143
2,17,143
2,17,143
2,17,143
2,17,143
2,17,142
2,16,142
2,16,142
2,16,142
2,16,140
2,16,141
2,16,141
3,16,141
3,17,141
3,17,141
3,17,141
2,17,141
2,17,141
2,17,140
2,16,140
2,16,140
2,16,140
2,16,140
2,16,140
2,16,140
2,16,140
2,16,140
1,16,139
1,16,139
1,17,139
1,17,139
1,16,138
1,16,138
1,16,138
1,16,138
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,143
2,17,142
1,17,140
1,17,140
1,17,140
1,17,140
1,17,139
1,17,139
1,17,139
1,16,139
1,16,138
1,16,138
2,16,138
3,16,138
3,16,138
3,16,137
3,16,137
2,16,137
2,16,136
1,16,136
1,15,135
1,15,135
1,15,137
1,16,137
1,16,138
1,16,138
1,16,139
1,16,139
1,16,140
1,16,140
1,16,142
1,16,142
1,16,143
2,16,143
2,16,143
2,16,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
1,17,144
1,17,144
2,17,143
2,17,143
2,17,143
2,17,143
2,17,142
2,17,142
2,17,142
2,17,143
2,17,144
2,17,144
2,17,144
2,17,144
2,17,145
2,17,144
2,17,144
2,17,144
2,17,144
2,17,143
2,16,142
2,16,142
2,16,142
2,16,142
2,16,142
3,17,142
3,17,143
3,17,143
3,17,143
2,17,142
2,17,142
2,16,141
2,16,141
2,16,141
2,16,141
2,16,142
2,16,142
2,16,142
2,16,142
2,16,140
1,16,140
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,17,139
1,17,140
2,17,143
2,17,142
2,17,142
1,17,141
1,17,140
1,17,140
1,17,140
1,17,140
1,17,140
2,17,139
2,17,139
2,17,139
2,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,137
3,16,137
2,16,137
1,16,137
1,16,137
1,16,137
1,16,137
1,16,138
1,16,138
1,16,139
1,16,139
1,16,139
1,16,140
2,16,141
2,16,142
1,16,142
1,16,143
2,16,143
2,16,144
2,17,144
2,17,145
3,17,145
3,17,145
2,17,145
2,17,145
1,17,145
1,17,145
2,17,145
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,145
2,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
2,17,145
2,17,144
2,17,144
2,16,143
2,16,142
2,16,142
2,16,142
2,16,143
3,17,143
3,17,144
3,17,144
3,17,143
2,17,143
2,16,143
1,16,142
1,16,142
1,16,142
1,16,142
1,16,142
2,16,142
2,16,142
2,16,142
2,16,142
2,17,140
2,17,140
2,17,139
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
2,17,139
2,17,139
2,17,139
1,17,139
1,17,139
1,17,139
1,17,139
2,17,143
2,17,142
2,16,142
2,17,142
2,17,141
1,17,141
1,17,140
1,17,140
1,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,139
3,17,139
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,16,138
2,16,138
2,16,138
1,16,138
1,16,138
1,16,139
1,16,139
1,16,139
1,16,140
1,16,141
2,16,142
2,16,143
2,16,143
2,16,143
2,16,144
2,17,144
2,17,146
3,17,146
3,17,147
3,17,147
3,17,147
2,17,147
1,17,147
1,17,147
2,17,147
2,17,145
2,17,145
3,17,145
2,17,144
2,17,144
2,17,145
2,17,145
2,17,146
2,17,146
3,17,146
3,17,147
3,17,147
3,17,147
3,17,147
3,17,146
3,17,146
2,17,145
2,17,144
2,16,144
2,16,143
2,16,143
2,16,143
3,17,144
3,17,144
3,17,144
3,17,144
2,17,143
2,16,143
1,16,143
1,16,143
1,16,143
1,16,142
1,16,142
2,16,142
2,16,142
2,16,142
2,17,142
2,17,142
2,17,140
2,17,140
2,17,139
1,16,139
1,16,139
1,16,139
1,16,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
2,16,138
2,16,138
2,16,138
1,16,139
1,17,139
1,17,139
1,17,139
1,17,140
2,17,142
2,17,142
2,17,142
2,16,142
2,16,141
2,16,140
1,17,140
1,17,140
1,17,140
2,17,140
2,18,141
3,18,141
3,18,141
3,18,141
3,17,140
3,17,140
3,17,139
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,16,138
2,17,138
2,17,139
2,17,139
2,16,139
2,16,140
1,16,140
1,16,141
1,16,142
2,16,143
2,16,143
2,17,144
2,17,144
2,17,145
2,17,146
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
2,17,147
1,17,147
1,17,147
2,17,147
3,17,147
3,17,147
3,17,147
3,17,145
3,17,145
3,17,146
3,17,147
2,17,147
3,17,147
3,17,147
3,17,147
3,18,147
3,18,147
3,18,147
3,17,147
3,17,147
3,17,146
2,17,145
2,17,145
2,17,145
2,17,144
2,17,144
3,17,145
3,17,144
3,17,144
3,17,144
2,17,143
1,16,143
1,16,143
1,16,143
1,16,143
1,16,143
1,16,143
2,16,143
2,16,143
2,17,143
2,17,143
2,17,142
2,17,141
2,17,140
2,17,140
2,17,139
1,16,139
1,16,139
1,16,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
2,17,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
2,16,138
2,16,138
2,16,138
1,16,138
1,17,139
1,17,139
1,17,139
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,17,140
2,16,140
2,16,140
1,16,140
1,16,140
1,17,140
1,17,141
1,17,141
2,18,142
2,18,142
2,18,142
2,18,141
3,17,141
2,17,141
2,17,140
2,16,140
2,16,139
2,16,139
2,16,139
2,16,139
2,16,140
2,16,140
2,16,140
2,16,140
2,16,140
2,17,140
2,17,142
2,17,142
2,17,142
2,17,142
2,17,143
2,17,143
2,17,144
2,17,144
2,17,146
3,17,146
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
1,17,147
1,17,147
1,17,147
2,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
2,17,147
2,17,147
2,17,147
3,17,147
3,17,147
3,17,148
4,18,148
4,18,148
4,18,148
4,18,147
3,17,147
3,17,147
3,17,146
3,17,146
2,17,145
2,17,145
3,17,145
3,17,145
3,17,145
2,17,145
2,16,144
1,16,143
1,16,143
1,16,143
1,16,143
1,16,143
1,16,143
2,17,143
2,17,144
2,17,144
2,17,143
2,17,143
2,17,142
2,17,141
2,17,140
1,16,140
1,16,140
1,16,139
2,16,139
2,16,139
2,16,139
2,17,139
2,17,139
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,15,137
1,15,137
1,16,138
1,16,138
2,16,138
2,16,138
2,16,138
1,16,138
1,17,139
2,17,139
2,17,139
2,17,139
2,18,140
1,16,140
2,16,139
2,17,140
2,17,140
2,17,140
2,17,140
2,16,139
1,16,139
1,16,140
1,16,140
1,17,140
1,17,141
1,17,142
2,18,142
2,18,142
2,18,142
2,17,142
2,17,142
2,17,141
2,17,141
2,16,141
2,16,140
2,16,140
2,16,140
2,16,141
2,16,142
2,16,142
2,16,142
2,17,142
2,17,142
2,17,142
2,17,143
2,17,143
2,17,143
2,17,144
2,17,144
2,17,144
2,17,145
3,17,145
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
1,17,147
1,17,147
1,17,147
2,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
2,17,147
2,17,148
3,17,148
3,17,148
4,18,148
4,18,148
4,18,148
4,18,148
4,18,148
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,146
3,17,146
3,17,145
3,17,145
2,17,145
2,17,144
1,16,143
1,16,143
1,16,143
1,16,143
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,143
2,17,143
2,17,142
2,17,142
2,17,141
1,16,141
1,16,140
1,16,140
2,16,140
2,16,140
2,16,139
2,17,139
2,17,139
1,16,139
1,16,139
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
1,15,137
1,15,137
1,15,137
2,15,137
2,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,17,138
2,17,139
2,17,139
2,18,140
2,18,140
1,16,139
1,16,139
1,16,138
1,16,138
2,16,139
2,17,139
2,17,139
1,16,138
1,16,139
1,16,139
1,16,139
1,16,140
1,16,141
1,16,141
1,16,142
1,16,142
1,16,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,143
2,17,143
2,17,143
2,17,143
2,17,143
2,17,143
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
3,17,145
3,17,145
3,17,146
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
1,17,148
1,17,148
3,17,148
3,17,148
3,17,148
3,17,148
3,17,148
3,17,148
3,17,148
2,17,148
2,17,148
2,17,148
2,17,148
4,17,148
4,18,148
4,18,148
4,18,148
4,18,148
4,18,148
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,146
2,17,145
2,16,144
2,16,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,143
2,17,143
2,17,142
2,17,142
2,17,142
2,17,142
2,16,142
2,16,142
2,16,140
2,16,140
2,17,140
2,17,140
2,17,140
2,17,139
2,17,139
1,16,139
1,16,139
1,16,138
2,16,138
2,16,138
2,16,138
2,15,137
2,15,137
2,15,137
2,15,137
2,16,138
3,16,138
3,16,138
2,16,138
2,16,138
2,16,138
2,17,139
2,17,139
2,18,139
2,19,140
2,19,141
1,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
2,16,138
1,16,138
1,16,138
1,16,138
1,16,139
1,16,139
1,16,140
1,16,141
1,16,141
1,16,142
1,16,142
1,16,142
1,16,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,143
2,17,143
2,17,143
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
3,17,144
3,17,145
3,17,145
3,17,145
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,148
3,17,148
2,17,148
3,17,149
3,17,149
3,17,149
3,17,148
3,17,148
3,17,148
3,17,148
3,17,148
2,17,149
2,17,149
2,17,149
2,17,149
4,17,148
4,18,148
4,18,148
4,18,148
4,18,148
4,18,148
3,17,147
3,17,147
3,17,147
3,17,148
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,145
3,17,145
3,17,145
3,18,145
3,18,145
3,18,145
2,17,144
2,17,144
2,17,144
2,17,144
2,17,143
2,17,143
2,17,143
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,142
2,17,141
2,17,141
2,17,141
2,17,140
2,17,140
2,17,139
2,16,139
2,16,139
2,16,138
2,16,138
2,16,138
2,16,138
2,15,137
3,16,138
3,16,138
3,16,138
3,16,138
3,16,138
2,16,138
2,16,138
2,16,138
2,16,138
2,17,139
2,18,139
2,19,140
3,19,141
3,19,141
2,17,140
2,16,139
1,16,138
1,16,138
1,16,138
1,16,138
1,16,138
2,16,138
2,16,138
1,16,138
1,16,138
1,16,138
1,16,140
1,16,141
1,16,141
1,16,142
1,16,142
1,16,142
1,16,142
1,16,142
2,17,143
2,17,143
2,17,143
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,145
2,17,145
2,17,147
2,17,146
2,17,146
2,17,146
2,17,147
2,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,148
3,17,148
3,17,148
3,17,148
3,17,149
2,17,149
2,17,149
3,17,149
3,17,149
3,17,149
3,17,148
3,17,148
3,17,148
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
4,17,149
4,17,148
4,17,148
4,17,148
3,17,148
3,17,148
3,17,148
3,17,148
3,17,148
3,17,148
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,146
3,17,145
3,18,145
3,18,145
3,18,145
3,17,145
3,17,145
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,16,143
2,16,142
2,17,142
2,17,142
3,17,142
3,17,141
3,17,141
2,17,141
2,17,140
2,17,140
2,17,139
2,17,139
3,17,139
3,17,139
3,16,138
2,16,138
2,16,138
2,16,138
3,16,138
3,16,138
2,16,138
2,16,137
2,16,137
2,16,138
2,16,138
2,17,138
2,17,139
3,19,139
3,19,141
3,19,141
3,19,141
2,18,141
2,17,140
2,17,139
2,16,138
1,16,138
1,16,138
1,16,138
2,16,138
1,16,138
2,16,138
2,16,138
1,16,138
1,16,138
1,16,138
1,16,140
1,15,141
1,16,141
1,16,142
1,16,142
1,16,142
1,16,143
2,17,143
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
3,17,145
3,17,145
3,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
2,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,148
3,18,148
3,18,148
2,18,148
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
3,17,149
3,17,149
3,17,149
3,17,148
2,17,148
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
2,17,149
4,17,149
3,17,149
3,17,149
3,17,148
3,17,148
3,17,148
3,17,149
3,17,149
3,17,148
3,17,148
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,147
3,17,146
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
3,17,145
2,17,145
2,17,144
2,17,144
2,17,143
3,17,143
3,17,143
3,17,143
3,17,143
2,17,143
2,17,141
2,17,140
2,17,140
2,17,140
2,17,140
2,17,139
2,17,139
2,17,139
2,17,139
2,16,138
2,16,138
2,16,138
2,16,137
2,16,137
2,16,137
2,16,137
2,16,137
2,16,138
2,17,138
3,18,139
3,19,140
3,19,140
2,19,141
2,18,140
