B,G,R
1,19,161
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
0,18,159
1,18,163
1,18,163
1,18,161
1,18,161
1,18,160
1,18,160
1,18,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,17,159
0,18,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
1,18,160
1,18,160
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,163
2,19,163
2,19,163
2,19,163
2,19,162
1,18,161
0,18,161
0,18,161
0,18,161
0,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,18,162
1,18,162
1,18,162
1,19,162
2,19,162
1,19,162
1,19,162
1,19,161
1,19,161
1,19,161
1,19,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
0,18,161
0,17,161
0,18,161
0,18,161
1,18,162
1,19,162
1,19,162
2,19,162
2,19,162
2,19,162
2,19,162
2,19,162
2,19,161
1,19,161
1,19,161
1,19,161
1,18,161
1,19,161
0,19,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
1,19,161
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
0,18,159
0,18,159
1,18,163
1,18,163
1,18,162
1,18,161
1,18,161
1,18,161
1,18,160
1,18,160
1,18,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
1,18,160
0,18,160
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,163
1,18,163
2,19,163
2,19,163
1,19,162
0,18,161
0,18,161
0,18,161
0,18,161
0,18,161
0,18,161
1,18,161
0,18,161
0,18,162
1,18,163
1,18,163
1,18,163
1,19,164
1,19,164
1,19,164
1,19,164
1,18,163
1,18,163
0,18,163
0,18,163
0,18,163
1,18,163
1,19,162
1,19,162
2,19,162
1,19,162
1,19,162
1,19,162
1,19,162
1,19,162
1,19,161
1,19,161
1,18,161
1,18,161
1,18,161
0,18,161
0,18,161
0,18,161
0,18,161
0,18,162
0,18,162
1,19,162
1,19,162
1,19,162
2,19,163
2,19,163
2,20,162
2,19,162
2,19,162
2,19,162
2,19,162
2,19,162
2,19,162
1,19,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
1,19,161
1,19,161
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
0,18,159
0,18,159
1,18,163
1,18,163
1,18,163
1,18,163
0,17,162
1,18,161
1,18,161
1,18,161
1,18,160
1,18,160
1,19,160
1,19,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
0,18,160
0,18,160
0,18,160
1,18,161
0,18,160
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,163
1,18,163
1,18,163
1,19,163
1,19,162
0,19,161
0,19,161
0,19,161
0,19,161
1,19,161
1,18,161
0,18,162
0,18,162
0,18,163
0,18,163
0,18,164
1,18,164
1,19,164
1,19,164
1,19,164
1,19,164
0,18,164
0,18,164
0,18,164
0,18,163
0,18,163
0,18,163
0,19,163
0,19,163
0,19,162
0,19,162
1,19,162
1,19,162
1,19,162
1,19,163
1,19,163
1,19,163
1,19,163
0,18,163
0,18,163
0,18,163
0,18,162
0,18,162
0,18,162
0,18,162
0,19,162
0,19,164
1,19,164
1,19,164
2,19,164
2,19,164
2,20,163
2,20,162
2,19,162
2,19,162
2,19,162
2,19,162
2,19,162
2,19,162
1,20,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
0,20,162
1,19,161
1,19,161
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
0,18,159
0,18,159
0,18,159
1,18,163
1,18,163
1,18,163
1,18,163
0,17,162
0,17,162
0,17,161
1,18,161
1,18,160
1,18,160
1,18,160
1,18,160
1,19,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
0,18,160
0,18,160
1,18,161
1,18,161
0,18,160
0,18,160
1,18,161
1,18,161
1,18,161
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
0,19,162
0,19,161
0,19,161
0,19,161
0,20,162
1,20,162
0,20,162
0,19,163
0,18,163
0,18,163
0,18,164
0,18,164
0,19,165
0,18,165
0,19,165
0,19,165
0,19,165
0,19,164
0,19,164
0,18,164
0,18,164
0,18,164
0,18,164
0,19,164
0,19,164
0,19,163
0,19,163
0,19,163
1,19,163
1,20,163
1,20,163
1,20,164
1,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,18,163
0,18,163
0,18,163
0,18,163
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
1,20,164
2,20,164
2,20,163
2,20,162
2,19,162
2,19,162
2,19,162
2,19,162
2,19,162
1,20,162
1,20,163
0,20,163
0,20,162
0,20,163
0,20,163
0,20,162
0,19,162
1,19,161
1,19,161
1,19,161
1,19,161
1,19,160
1,19,161
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
1,19,160
0,18,159
0,18,159
0,18,159
0,19,159
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,18,162
0,17,162
0,17,161
0,17,161
0,17,160
0,17,160
1,18,160
1,18,160
1,18,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,162
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
0,19,162
0,19,161
0,19,161
0,20,162
0,20,162
1,21,163
1,20,164
0,20,164
0,19,164
0,19,164
0,19,164
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,163
0,19,163
1,20,164
1,20,164
0,20,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
1,19,164
1,20,164
2,20,163
2,19,163
2,19,162
2,19,162
2,19,162
2,19,162
1,19,163
1,20,164
1,20,164
1,20,164
0,20,164
0,20,164
0,20,164
0,19,164
0,19,163
0,19,162
1,19,161
1,19,161
1,19,161
1,19,161
2,20,161
2,20,161
2,20,161
1,19,160
1,19,160
1,19,160
1,19,160
0,18,159
0,18,159
0,18,159
1,19,159
1,19,160
1,19,160
1,18,164
1,18,163
1,18,163
1,18,163
1,18,163
1,18,162
1,18,162
0,17,161
0,17,161
0,17,161
0,17,160
0,17,160
0,18,160
0,18,160
0,18,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
1,18,160
1,19,160
2,19,162
2,19,162
2,19,162
1,18,161
1,18,161
1,18,161
0,17,161
1,18,161
1,18,162
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
0,19,162
0,19,162
0,20,162
0,20,162
1,21,163
1,21,164
1,21,164
1,20,164
1,19,165
0,19,165
0,19,165
1,19,165
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
0,19,165
0,19,165
0,19,165
0,19,165
0,19,164
0,19,164
0,19,164
0,19,164
1,19,164
1,19,165
1,19,165
1,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
1,19,164
1,20,164
2,19,163
2,19,163
2,19,162
2,19,163
1,19,163
1,19,164
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
0,20,164
0,20,164
0,19,164
0,19,162
0,19,162
1,19,162
1,20,162
1,20,162
2,20,162
2,20,161
2,20,161
1,20,161
1,19,160
1,19,160
0,18,159
0,18,159
0,18,159
0,18,159
1,19,159
1,19,160
1,19,160
1,19,160
1,19,164
1,18,164
1,18,163
1,18,163
1,18,163
1,18,162
1,18,162
1,18,161
0,17,161
0,17,161
0,17,160
0,17,160
0,17,160
0,17,160
0,18,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
1,18,160
1,19,161
2,19,162
2,19,162
2,19,162
1,19,162
1,18,162
1,18,162
0,18,161
0,18,162
1,18,163
1,18,163
1,18,163
1,18,163
1,18,163
1,19,163
1,19,163
0,19,162
0,19,162
0,20,162
0,20,163
1,21,164
1,21,164
1,21,164
1,20,165
1,19,165
1,19,165
1,19,165
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,165
1,19,165
1,19,165
1,19,165
1,19,165
1,19,166
1,19,165
1,19,165
1,19,165
1,19,165
0,19,165
0,19,165
1,19,165
0,19,165
0,19,165
0,19,165
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
1,19,165
1,19,165
1,19,164
1,19,163
1,19,163
1,19,163
1,19,164
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,164
1,20,164
0,19,163
1,19,162
1,20,162
1,20,162
1,20,162
2,20,162
1,20,161
1,20,161
1,19,160
1,19,160
0,18,159
0,18,159
0,18,159
0,18,159
0,19,159
1,19,160
1,19,160
1,19,160
1,19,161
1,19,164
1,19,164
1,18,163
1,18,163
1,18,163
1,18,162
1,18,161
1,18,161
1,18,161
1,18,161
0,17,161
0,17,161
0,17,160
0,17,160
0,17,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
0,18,160
0,18,160
1,19,162
1,19,163
2,19,163
1,19,163
1,19,163
1,18,162
0,18,162
0,18,163
0,18,163
1,18,163
1,18,163
1,19,164
1,19,164
1,19,164
1,19,164
0,19,163
0,19,162
0,19,162
0,19,162
0,20,163
0,20,163
0,20,163
0,19,164
0,19,165
0,19,165
1,19,165
1,19,166
1,19,166
1,19,166
1,18,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,165
1,19,165
1,19,165
1,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,164
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
1,19,165
1,19,165
1,19,165
1,19,165
1,19,165
1,19,164
1,19,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,164
0,20,163
0,20,162
0,20,162
0,20,162
0,20,162
1,20,161
1,20,161
1,19,161
1,19,160
0,18,160
0,18,159
0,18,159
0,18,159
0,18,159
1,19,160
1,19,160
1,19,160
1,19,161
1,18,161
0,19,164
1,19,164
1,19,164
1,19,163
1,18,163
1,18,162
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
1,18,161
0,17,160
0,17,160
0,18,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
0,18,160
0,18,160
0,18,161
0,18,163
0,19,163
1,19,163
1,19,164
0,19,163
0,19,163
0,18,163
0,18,163
1,18,163
1,18,163
1,19,164
1,19,164
1,19,164
1,19,164
1,19,164
0,19,164
0,19,163
0,19,163
0,19,163
0,19,163
0,19,164
0,19,164
0,19,164
0,19,165
0,19,165
1,19,165
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,165
1,19,165
0,19,165
0,18,165
0,18,165
0,18,165
0,19,165
0,19,165
0,19,165
0,19,165
0,19,165
1,19,165
1,19,165
1,19,166
1,19,166
1,19,166
1,19,166
1,19,165
1,19,165
1,19,165
1,19,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
0,20,164
0,20,164
0,20,164
0,20,163
0,20,162
0,20,162
0,20,162
1,19,161
1,19,161
1,18,160
1,18,160
0,18,159
0,18,159
0,18,159
1,19,160
1,19,160
1,19,160
1,19,161
1,18,161
1,18,161
0,18,161
0,19,165
0,19,164
0,19,164
0,19,164
1,19,164
1,19,164
2,19,163
1,18,162
1,18,161
0,18,161
0,18,160
0,18,160
1,18,160
1,18,161
1,18,161
1,18,160
0,18,160
0,18,160
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,159
0,18,160
0,18,160
0,18,160
0,17,161
0,18,162
0,18,163
0,19,163
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
0,19,164
1,19,164
1,19,164
1,19,164
0,19,164
0,19,164
0,19,164
0,19,163
0,19,163
0,19,164
0,19,164
0,18,164
0,18,164
0,18,165
0,18,165
0,18,165
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,165
1,19,165
0,18,165
0,18,165
0,19,165
0,19,165
0,19,165
0,19,165
1,19,165
1,19,165
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,166
1,19,165
1,19,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
1,20,165
0,20,164
0,20,164
0,20,164
0,20,163
0,20,162
0,20,162
1,19,161
1,19,161
1,18,161
1,18,160
1,18,160
1,18,160
1,18,160
1,19,160
1,19,160
1,18,160
1,18,160
1,18,161
0,18,161
0,18,161
0,19,161
